Flow Packets/s,Flow Bytes/s,Total Fwd Packets,Total Backward Packets,Fwd Packets/s,Bwd Packets/s,Down/Up Ratio,Flow Duration,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Mean,Fwd IAT Std,Bwd IAT Mean,Bwd IAT Std,SYN Flag Count,ACK Flag Count,RST Flag Count,PSH Flag Count,FIN Flag Count,Packet Length Mean,Packet Length Std,Packet Length Variance,Packet Length Min,Packet Length Max,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes
72.64010460175064,8789.452656811827,2,2,36.320053,36.320053,1.0,55066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18355.334,31785.441,55058.0,2.0,6.0,0.0,2.0,0.0,0,0,0,0,0,105.2,86.54016,7489.2,42.0,200.0,131.5,42.0,200.0,2,84,2,400
84.65966813410091,6349.475110057569,2,2,42.329834,42.329834,1.0,47248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15749.333,27273.45,47242.0,2.0,4.0,0.0,2.0,0.0,0,0,0,0,0,69.4,30.672462,940.8,47.0,103.0,86.75,47.0,103.0,2,94,2,206
84.65608465608466,5502.645502645502,2,2,42.32804,42.32804,1.0,47250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15750.0,27275.47,47245.0,1.0,4.0,0.0,1.0,0.0,0,0,0,0,0,59.4,30.672462,940.8,37.0,93.0,74.25,37.0,93.0,2,74,2,186
190.2768528208544,9894.396346684429,2,2,95.13843,95.13843,1.0,21022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7007.3335,12132.728,21017.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,50.4,8.763561,76.8,44.0,60.0,63.0,44.0,60.0,2,88,2,120
190.5306277984186,11050.77641230828,2,2,95.26531,95.26531,1.0,20994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6998.0,12116.562,20989.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,55.2,15.336231,235.2,44.0,72.0,69.0,44.0,72.0,2,88,2,144
189.55549237039145,12510.662496445835,2,2,94.77775,94.77775,1.0,21102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7034.0,12178.049,21096.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,60.4,30.672462,940.8,38.0,94.0,75.5,38.0,94.0,2,76,2,188
0.5636815657735608,24.947455104558884,32,30,0.29093242,0.27274916,0.0,109991179,25893.545,24907.734,85149.0,14816.0,9971954.0,97600.375,10017107.0,9685480.0,1803134.1,3863533.2,10017107.0,0.0,3547623.5,4852696.0,3792286.2,4936130.0,0,1,0,0,0,43.555557,115.225136,13276.831,0.0,384.0,44.258064,37.75,51.2,32,1208,30,1536
189.3311875798741,10413.215316893074,2,2,94.665596,94.665596,1.0,21127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7042.3335,12192.483,21121.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,51.8,17.527122,307.2,39.0,71.0,64.75,39.0,71.0,2,78,2,142
88.4662169633971,5838.770319584209,2,2,44.23311,44.23311,1.0,45215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15071.667,26099.695,45209.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,60.4,30.672462,940.8,38.0,94.0,75.5,38.0,94.0,2,76,2,188
189.34014957871813,12685.790021774115,2,2,94.670074,94.670074,1.0,21126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7042.0,12191.905,21120.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,61.4,30.672462,940.8,39.0,95.0,76.75,39.0,95.0,2,78,2,190
72.6453815698667,4867.240565181069,2,2,36.32269,36.32269,1.0,55062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18354.0,31784.865,55056.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,61.4,30.672462,940.8,39.0,95.0,76.75,39.0,95.0,2,78,2,190
189.17001655237644,13241.901158666353,2,2,94.58501,94.58501,1.0,21145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7048.3335,12202.875,21139.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,64.6,29.577019,874.8,43.0,97.0,80.75,43.0,97.0,2,86,2,194
189.46570670708604,9473.2853353543,2,2,94.73286,94.73286,1.0,21112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7037.3335,12185.555,21108.0,2.0,2.0,0.0,2.0,0.0,0,0,0,0,0,48.4,8.763561,76.8,42.0,58.0,60.5,42.0,58.0,2,84,2,116
190.36740909956217,23034.45650104702,2,2,95.18371,95.18371,1.0,21012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7004.0,12126.954,21007.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,105.6,84.34927,7114.8,44.0,198.0,132.0,44.0,198.0,2,88,2,396
191.0128456138675,16140.585454371803,2,2,95.506424,95.506424,1.0,20941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6980.3335,12085.962,20936.0,2.0,3.0,0.0,2.0,0.0,0,0,0,0,0,76.0,46.556416,2167.5,42.0,127.0,95.0,42.0,127.0,2,84,2,254
0.822354638497095,149.14223723783314,27,23,0.4440715,0.37828314,0.0,60801019,145129.83,132586.06,415770.0,90995.0,9988325.0,30890.67,10019079.0,9939032.0,1240837.1,3301613.8,10019079.0,2.0,2338500.8,4315543.5,2759527.5,4583884.5,0,1,0,0,0,177.80392,516.7756,267057.0,0.0,3014.0,181.36,90.96296,287.47827,27,2456,23,6612
189.510588904155,21604.20713507368,2,2,94.755295,94.755295,1.0,21107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7035.6665,12181.802,21102.0,2.0,3.0,0.0,2.0,0.0,0,0,0,0,0,101.2,70.10849,4915.2,50.0,178.0,126.5,50.0,178.0,2,100,2,356
88.63480245518403,7489.64080746305,2,2,44.3174,44.3174,1.0,45129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15043.0,26050.045,45123.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,76.0,46.556416,2167.5,42.0,127.0,95.0,42.0,127.0,2,84,2,254
60.14570782767285,18738.2982645053,18,13,34.923313,25.222393,0.0,515415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17180.5,30843.604,98328.0,2.0,30318.53,44507.29,32440.084,49466.0,0,1,0,0,0,301.8125,631.3303,398577.97,0.0,3031.0,311.5484,160.55556,520.61536,18,2890,13,6768
190.42178425211844,17328.382366942777,2,2,95.21089,95.21089,1.0,21006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7002.0,12123.489,21001.0,2.0,3.0,0.0,2.0,0.0,0,0,0,0,0,82.8,44.91325,2017.2,50.0,132.0,103.5,50.0,132.0,2,100,2,264
88.22426608438651,8028.408213679173,2,2,44.112133,44.112133,1.0,45339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15113.0,26172.154,45334.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,82.8,44.91325,2017.2,50.0,132.0,103.5,50.0,132.0,2,100,2,264
190.55785812967463,11242.913629650802,2,2,95.27893,95.27893,1.0,20991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6997.0,12113.963,20985.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,54.2,26.290682,691.2,35.0,83.0,67.75,35.0,83.0,2,70,2,166
86.96975626725806,5131.215619768226,2,2,43.48488,43.48488,1.0,45993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15331.0,26548.875,45987.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,54.2,26.290682,691.2,35.0,83.0,67.75,35.0,83.0,2,70,2,166
0.5117891586887122,21.49514466492592,31,28,0.26890618,0.242883,0.0,115281848,35661.727,24104.06,108338.0,28304.0,10005524.0,16067.264,10019260.0,9962938.0,1987618.1,3962851.0,10019260.0,1.0,3842728.2,4868044.5,4090854.8,5025489.5,0,1,0,0,0,41.3,160.86464,25877.434,0.0,788.0,42.0,29.096775,56.285713,31,902,28,1576
0.5519536860679781,41.24599363162528,34,32,0.2843398,0.26761392,0.0,119575250,39148.332,26719.342,108334.0,27898.0,9923127.0,257211.16,10019602.0,9109568.0,1839619.2,3877806.5,10019602.0,1.0,3622645.8,4856826.0,3856363.0,4933164.0,0,1,0,0,0,73.61194,209.32771,43818.09,0.0,788.0,74.72727,52.411766,98.4375,34,1782,32,3150
190.014726141276,13301.030829889316,2,2,95.00736,95.00736,1.0,21051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7017.0,12149.471,21046.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,63.2,37.245132,1387.2,36.0,104.0,79.0,36.0,104.0,2,72,2,208
1.3915647519431462,0.0,2,8,0.27831295,1.1132518,4.0,7186155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798461.7,1420632.2,4095971.0,1.0,2.0,0.0,1018749.0,1560741.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
1.3916063869166733,0.0,2,8,0.27832127,1.1132851,4.0,7185940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798437.75,1420638.6,4095975.0,1.0,2.0,0.0,1018734.44,1560742.1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
1.3916476370449364,0.0,2,8,0.27832952,1.1133181,4.0,7185727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798414.1,1420286.6,4096020.0,0.0,2.0,0.0,1018720.9,1560307.9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
71.93080256792965,0.0,1,3,17.9827,53.9481,3.0,55609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18536.334,30809.912,54102.0,3.0,0.0,0.0,753.5,1061.3673,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,0
1.3916875338614974,0.0,2,8,0.2783375,1.11335,4.0,7185521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798391.25,1420601.9,4095951.0,1.0,2.0,0.0,1018671.1,1560710.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
72.27261229357136,0.0,1,3,18.068153,54.20446,3.0,55346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18448.666,30941.969,54171.0,3.0,0.0,0.0,587.5,826.60785,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,0
1.3918800778395015,0.0,2,8,0.278376,1.113504,4.0,7184527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798280.75,1420562.8,4095923.0,0.0,2.0,0.0,1018508.7,1560700.6,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
1.391910494587556,0.0,2,8,0.2783821,1.1135284,4.0,7184370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798263.3,1420582.6,4095954.0,0.0,3.0,0.0,1018508.9,1560712.1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
1.3929126653509214,0.0,2,8,0.27858254,1.1143302,4.0,7179201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797689.0,1420437.1,4095831.0,1.0,3.0,0.0,1017756.3,1560667.2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
1.3929303214465305,0.0,2,8,0.27858606,1.1143442,4.0,7179110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797678.9,1420480.2,4095948.0,0.0,3.0,0.0,1017756.44,1560712.2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
1.3929173218601518,0.0,2,8,0.27858347,1.1143339,4.0,7179177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797686.3,1420142.1,4095993.0,1.0,1.0,0.0,1017766.44,1560300.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
1.3929508884519357,0.0,2,8,0.27859017,1.1143607,4.0,7179004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797667.1,1420470.8,4095941.0,1.0,2.0,0.0,1017732.3,1560709.8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
23255.81395348837,0.0,1,2,7751.938,15503.876,2.0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.5,86.97414,126.0,3.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0
23809.52380952381,0.0,1,2,7936.508,15873.016,2.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,86.26703,124.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0
82.12278268486752,8778.012993649172,7,2,63.873276,18.249508,0.0,109592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13699.0,25146.686,54943.0,1.0,18265.334,28055.723,3.0,0.0,0,1,0,0,0,96.2,202.8074,41130.844,0.0,481.0,106.888885,137.42857,0.0,7,962,2,0
71.07952021323857,0.0,1,3,17.76988,53.30964,3.0,56275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18758.334,30597.205,54066.0,2.0,0.0,0.0,1104.5,1559.1704,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,3,0
1.1627733140202223,0.0,5,2,0.83055234,0.33222094,0.0,6020090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003348.3,2438024.0,5979836.0,2.0,1505022.5,2983269.2,3.0,0.0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,2,0
1.39932023821468,0.0,2,8,0.27986404,1.1194562,4.0,7146327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794036.3,1411171.2,4063882.0,2.0,2.0,0.0,1013039.0,1550210.4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
30612.244897959183,0.0,1,2,10204.082,20408.164,2.0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,65.053825,95.0,3.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0
1.401288148143062,0.0,2,8,0.28025764,1.1210306,4.0,7136291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792921.25,1410986.6,4063883.0,1.0,3.0,0.0,1011633.3,1550202.1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,8,0
190.41271956966725,12376.826772028371,2,2,95.20636,95.20636,1.0,21007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7002.3335,12123.201,21001.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,59.4,30.672462,940.8,37.0,93.0,74.25,37.0,93.0,2,74,2,186
190.3492909488912,12563.05320262682,2,2,95.174644,95.174644,1.0,21014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7004.6665,12127.242,21008.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,60.4,30.672462,940.8,38.0,94.0,75.5,38.0,94.0,2,76,2,188
190.2316069815,14267.370523612495,2,2,95.11581,95.11581,1.0,21027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7009.0,12136.48,21023.0,1.0,3.0,0.0,1.0,0.0,0,0,0,0,0,69.4,30.672462,940.8,47.0,103.0,86.75,47.0,103.0,2,94,2,206
189.78933383943823,12431.201366483205,2,2,94.89467,94.89467,1.0,21076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7025.3335,12164.7705,21072.0,2.0,2.0,0.0,2.0,0.0,0,0,0,0,0,61.4,22.456625,504.3,45.0,86.0,76.75,45.0,86.0,2,90,2,172
0.5312339641652335,102.99193076689146,32,31,0.26983312,0.26140085,0.0,118591815,214026.5,220062.23,369634.0,58419.0,59050856.0,131985.02,59144184.0,58957530.0,1912771.2,10517130.0,59144184.0,1.0,3825542.5,14753531.0,3950992.8,14991347.0,0,1,0,0,0,190.84375,442.1964,195537.66,0.0,2860.0,193.87302,83.5625,307.74194,32,2674,31,9540
191.0675901600191,13852.400286601383,2,2,95.5338,95.5338,1.0,20935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6978.3335,12082.498,20930.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,66.6,32.31563,1044.3,43.0,102.0,83.25,43.0,102.0,2,86,2,204
0.5312354200120093,102.3007637394555,32,31,0.26983386,0.26140156,0.0,118591490,213227.0,218938.64,368040.0,58414.0,59051496.0,132881.62,59145456.0,58957536.0,1912766.0,10517248.0,59145456.0,1.0,3825532.0,14753579.0,3950983.2,14991420.0,0,1,0,0,0,189.5625,441.24002,194692.77,0.0,2860.0,192.57143,84.625,304.0,32,2708,31,9424
190.50340524836884,11049.197504405392,2,2,95.2517,95.2517,1.0,20997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6999.0,12119.159,20993.0,1.0,1.0,0.0,3.0,0.0,0,0,0,0,0,55.2,15.336231,235.2,44.0,72.0,69.0,44.0,72.0,2,88,2,144
0.5143983166795754,107.68633613111766,32,29,0.2698483,0.24455002,0.0,118585147,279575.0,312774.53,500740.0,58410.0,58982030.0,34493.375,59006420.0,58957640.0,1976419.1,10675040.0,59006420.0,1.0,3825327.2,14734913.0,4232972.0,15477249.0,0,1,0,0,0,205.96774,441.07666,194548.62,0.0,2525.0,209.34427,120.625,307.2414,32,3860,29,8910
190.08696478638976,11025.043957610607,2,2,95.04348,95.04348,1.0,21043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7014.3335,12144.852,21038.0,2.0,3.0,0.0,2.0,0.0,0,0,0,0,0,56.4,8.763561,76.8,50.0,66.0,70.5,50.0,66.0,2,100,2,132
189.83436951260023,12149.399648806417,2,2,94.91718,94.91718,1.0,21071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7023.6665,12161.018,21066.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,61.2,15.336231,235.2,50.0,78.0,76.5,50.0,78.0,2,100,2,156
191.15890083632016,10418.160095579453,2,2,95.57945,95.57945,1.0,20925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6975.0,12075.858,20919.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,49.8,25.74296,662.7,31.0,78.0,62.25,31.0,78.0,2,62,2,156
0.510622903687433,19.94025712026857,31,28,0.26829338,0.24232951,0.0,115545150,39861.547,27444.932,122611.0,31523.0,10005377.0,8632.043,10016005.0,9993204.0,1992157.8,3965143.2,10016005.0,0.0,3851505.0,4870665.5,4092161.8,5024556.0,0,1,0,0,0,38.4,147.62473,21793.059,0.0,705.0,39.050846,28.838709,50.357143,31,894,28,1410
0.5106229390414354,19.940258500872325,31,28,0.2682934,0.24232952,0.0,115545142,40515.363,27226.424,122606.0,32251.0,10004722.0,8532.4,10015278.0,9993202.0,1992157.6,3964810.2,10015278.0,0.0,3851504.8,4870665.0,4092156.2,5024486.0,0,1,0,0,0,38.4,147.62473,21793.059,0.0,705.0,39.050846,28.838709,50.357143,31,894,28,1410
0.5106233544513306,19.94027472298077,31,28,0.26829362,0.24232973,0.0,115545048,38930.273,24381.764,112444.0,31525.0,10009135.0,7898.424,10016020.0,10000315.0,1992156.0,3966283.5,10016020.0,0.0,3851501.5,4872480.5,4093335.8,5026003.0,0,1,0,0,0,38.4,147.62473,21793.059,0.0,705.0,39.050846,28.838709,50.357143,31,894,28,1410
189.87942656413176,8164.815342257666,2,2,94.93971,94.93971,1.0,21066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7022.0,12157.265,21060.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,41.4,8.763561,76.8,35.0,51.0,51.75,35.0,51.0,2,70,2,102
190.3130649919117,9325.340184603674,2,2,95.15653,95.15653,1.0,21018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7006.0,12132.149,21015.0,1.0,2.0,0.0,1.0,0.0,0,0,0,0,0,46.2,15.336231,235.2,35.0,63.0,57.75,35.0,63.0,2,70,2,126
0.3969199216760452,66.27718181518304,26,21,0.21957272,0.1773472,0.0,118411794,148754.5,105628.32,223445.0,74064.0,59026176.0,119058.4,59110360.0,58941988.0,2574169.5,12168626.0,59110360.0,0.0,4736472.0,16348660.0,5917494.0,18182596.0,0,1,0,0,0,163.5,440.91867,194409.28,0.0,2524.0,166.97873,70.53846,286.38095,26,1834,21,6014
190.2768528208544,6279.136143088193,2,2,95.13843,95.13843,1.0,21022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7007.3335,12133.594,21018.0,1.0,3.0,0.0,1.0,0.0,0,0,0,0,0,31.4,8.763561,76.8,25.0,41.0,39.25,25.0,41.0,2,50,2,82
35.8070002685525,2148.4200161131503,2,2,17.9035,17.9035,1.0,111710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37236.668,64491.47,111705.0,2.0,3.0,0.0,2.0,0.0,0,0,0,0,0,54.2,31.767908,1009.2,31.0,89.0,67.75,31.0,89.0,2,62,2,178
189.46570670708604,13357.332322849565,2,2,94.73286,94.73286,1.0,21112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7037.3335,12185.555,21108.0,1.0,1.0,0.0,3.0,0.0,0,0,0,0,0,63.0,41.079193,1687.5,33.0,108.0,78.75,33.0,108.0,2,66,2,216
190.2044698050404,6276.747503566334,2,2,95.102234,95.102234,1.0,21030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7010.0,12137.346,21025.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,31.4,8.763561,76.8,25.0,41.0,39.25,25.0,41.0,2,50,2,82
190.3492909488912,18083.182640144663,2,2,95.174644,95.174644,1.0,21014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7004.6665,12128.108,21009.0,2.0,3.0,0.0,2.0,0.0,0,0,0,0,0,82.2,70.10849,4915.2,31.0,159.0,102.75,31.0,159.0,2,62,2,318
88.75673996494108,5325.404397896465,2,2,44.37837,44.37837,1.0,45067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15022.333,26015.115,45062.0,2.0,3.0,0.0,2.0,0.0,0,0,0,0,0,54.2,31.767908,1009.2,31.0,89.0,67.75,31.0,89.0,2,62,2,178
190.8305901436,10591.0977529698,2,2,95.4153,95.4153,1.0,20961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6987.0,12096.643,20955.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,49.4,33.411076,1116.3,25.0,86.0,61.75,25.0,86.0,2,50,2,172
191.25029882859192,18168.77838871624,2,2,95.62515,95.62515,1.0,20915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6971.6665,12071.816,20911.0,2.0,2.0,0.0,2.0,0.0,0,0,0,0,0,82.2,70.10849,4915.2,31.0,159.0,102.75,31.0,159.0,2,62,2,318
189.582444665624,10711.408123607756,2,2,94.79122,94.79122,1.0,21099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7033.0,12177.184,21094.0,2.0,2.0,0.0,3.0,0.0,0,0,0,0,0,52.0,24.647514,607.5,34.0,79.0,65.0,34.0,79.0,2,68,2,158
190.29495718363464,27212.17887725976,2,2,95.14748,95.14748,1.0,21020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7006.6665,12130.706,21014.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,120.6,122.68985,15052.8,31.0,255.0,150.75,31.0,255.0,2,62,2,510
190.57601600838527,10100.528848444425,2,2,95.28801,95.28801,1.0,20989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6996.3335,12112.809,20983.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,51.4,8.763561,76.8,45.0,61.0,64.25,45.0,61.0,2,90,2,122
190.34023316678565,11230.073756840353,2,2,95.17012,95.17012,1.0,21015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7005.0,12127.819,21009.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,56.2,15.336231,235.2,45.0,73.0,70.25,45.0,73.0,2,90,2,146
49.78220286247666,0.0,1,1,24.891102,24.891102,1.0,40175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40175.0,0.0,40175.0,40175.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0
15228.426395939086,0.0,1,2,5076.142,10152.284,2.0,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5,136.4716,195.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,0
50.75263167322471,46952.155195576765,15,19,22.390867,28.361765,1.0,669916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20300.484,85160.56,486232.0,1.0,47851.145,143884.66,33124.277,114451.07,0,1,0,0,0,898.6857,1151.1588,1325166.8,0.0,2920.0,925.1177,101.86667,1575.0526,15,1528,19,29926
189.34014957871813,12307.109722616682,2,2,94.670074,94.670074,1.0,21126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7042.0,12191.04,21119.0,3.0,4.0,0.0,3.0,0.0,0,0,0,0,0,59.4,30.672462,940.8,37.0,93.0,74.25,37.0,93.0,2,74,2,186
189.3491124260355,14201.183431952662,2,2,94.67455,94.67455,1.0,21125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7041.6665,12193.927,21122.0,1.0,2.0,0.0,1.0,0.0,0,0,0,0,0,69.4,30.672462,940.8,47.0,103.0,86.75,47.0,103.0,2,94,2,206
14.357089530810317,1333.6140941952692,7,2,11.166625,3.1904643,0.0,626868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78358.5,199175.86,569039.0,2.0,104478.0,228625.22,2.0,0.0,0,1,0,0,0,83.6,176.24428,31062.045,0.0,418.0,92.888885,119.42857,0.0,7,836,2,0
189.84337921215,9871.8557190318,2,2,94.92169,94.92169,1.0,21070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7023.3335,12159.574,21064.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,50.4,8.763561,76.8,44.0,60.0,63.0,44.0,60.0,2,88,2,120
84.80145858508766,4409.675846424559,2,2,42.40073,42.40073,1.0,47169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15723.0,27227.838,47163.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,50.4,8.763561,76.8,44.0,60.0,63.0,44.0,60.0,2,88,2,120
190.84880003816977,11069.230402213849,2,2,95.4244,95.4244,1.0,20959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6986.3335,12095.488,20953.0,3.0,3.0,0.0,3.0,0.0,0,0,0,0,0,55.2,15.336231,235.2,44.0,72.0,69.0,44.0,72.0,2,88,2,144
